jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,policy,noise_pct,congestion,capacity,seed,setting,dirty_quantile
140,126,45.50520228086492,1.037037037037037,4.958333333333333,76,0.8273809523809523,q_drl,15.0,moderate,6,15,realworld_stress,
140,126,45.25350258595107,1.0654761904761905,5.270833333333333,84,0.8529761904761904,q_drl_guarded,15.0,moderate,6,15,realworld_stress,0.9
140,119,44.32113469016644,1.1435574229691876,6.041666666666664,443,1.4160714285714286,las_proxy,15.0,moderate,6,15,parity_30seed,
140,112,42.669920189591124,1.8913690476190474,6.39166666666666,95,1.525,ecovisor_proxy,15.0,moderate,6,15,parity_30seed,
140,127,44.18845965318244,1.4232283464566928,6.0,328,1.1416666666666666,gaia_proxy,15.0,moderate,6,15,parity_30seed,
140,119,50.9366657176639,2.1239495798319323,6.008333333333333,0,1.3523809523809522,fcfs,15.0,moderate,8,15,realworld_stress,
140,123,51.473984611665024,1.9457994579945799,6.891666666666664,156,1.2660714285714285,carbon,15.0,moderate,8,15,realworld_stress,
140,131,52.48237371908363,0.975826972010178,3.9166666666666665,31,0.4035714285714286,srtf,15.0,moderate,8,15,realworld_stress,
140,122,51.248675662489994,1.366120218579235,6.0,129,0.7482142857142857,q_drl,15.0,moderate,8,15,realworld_stress,
140,126,51.14880322385603,1.3677248677248675,5.9375,167,0.7517857142857143,q_drl_guarded,15.0,moderate,8,15,realworld_stress,0.9
140,128,52.22552558716526,1.25390625,6.0,556,0.8327380952380952,las_proxy,15.0,moderate,8,15,parity_30seed,
140,129,50.09176471600228,1.611111111111111,6.0,121,0.9482142857142857,ecovisor_proxy,15.0,moderate,8,15,parity_30seed,
140,130,51.26610994192828,1.2493589743589744,4.583333333333333,340,0.6416666666666666,gaia_proxy,15.0,moderate,8,15,parity_30seed,
220,111,58.32785542522302,3.2702702702702697,8.5,0,4.529545454545454,fcfs,15.0,high,6,15,realworld_stress,
220,122,55.4918177191279,3.6680327868852456,9.666666666666666,221,4.570075757575758,carbon,15.0,high,6,15,realworld_stress,
220,191,57.54438650034828,1.1679755671902268,5.916666666666666,69,1.544318181818182,srtf,15.0,high,6,15,realworld_stress,
220,190,56.3495515300638,1.4087719298245611,6.062499999999993,115,1.775,q_drl,15.0,high,6,15,realworld_stress,
220,187,55.3157731180158,1.6287878787878787,6.666666666666666,188,2.0715909090909093,q_drl_guarded,15.0,high,6,15,realworld_stress,0.9
220,173,57.51547342884161,1.4667630057803465,5.583333333333335,565,2.66780303030303,las_proxy,15.0,high,6,15,parity_30seed,
220,156,53.33013252015164,2.4027777777777772,7.020833333333333,231,2.7545454545454544,ecovisor_proxy,15.0,high,6,15,parity_30seed,
220,177,56.45358276153915,1.8126177024482109,6.966666666666659,482,2.318939393939394,gaia_proxy,15.0,high,6,15,parity_30seed,
220,150,70.11947067478728,3.2827777777777776,8.424999999999997,0,3.2734848484848484,fcfs,15.0,high,8,15,realworld_stress,
220,165,69.70061542765616,2.8176767676767676,6.983333333333332,178,3.096212121212121,carbon,15.0,high,8,15,realworld_stress,
220,199,70.90517102615813,1.1097152428810717,5.608333333333332,53,1.0662878787878787,srtf,15.0,high,8,15,realworld_stress,
220,199,71.65837335274438,1.2223618090452262,5.849999999999999,48,1.1272727272727272,q_drl,15.0,high,8,15,realworld_stress,
220,197,70.40051206417287,1.2728426395939085,6.0,135,1.259090909090909,q_drl_guarded,15.0,high,8,15,realworld_stress,0.9
220,180,69.9824839666897,1.1328703703703704,4.50833333333333,676,1.8234848484848483,las_proxy,15.0,high,8,15,parity_30seed,
220,166,66.19314622751325,2.157128514056225,7.208333333333333,212,2.095833333333333,ecovisor_proxy,15.0,high,8,15,parity_30seed,
220,187,69.28318762493392,1.6065062388591798,6.0,488,1.6318181818181818,gaia_proxy,15.0,high,8,15,parity_30seed,
140,97,43.5295169898675,1.9604810996563573,6.0,0,2.117857142857143,fcfs,20.0,moderate,6,15,realworld_stress,
140,114,44.74050526575667,2.0263157894736845,6.362499999999999,149,1.8994047619047616,carbon,20.0,moderate,6,15,realworld_stress,
140,129,45.759600677674,1.0006459948320414,4.98333333333333,29,0.7136904761904761,srtf,20.0,moderate,6,15,realworld_stress,
140,126,45.64922041500305,1.0363756613756612,4.958333333333333,87,0.8267857142857142,q_drl,20.0,moderate,6,15,realworld_stress,
140,126,45.322988458799344,1.0714285714285714,5.208333333333333,86,0.8583333333333333,q_drl_guarded,20.0,moderate,6,15,realworld_stress,0.9
140,119,44.50469565076233,1.1435574229691876,6.041666666666664,443,1.4160714285714286,las_proxy,20.0,moderate,6,15,parity_30seed,
140,112,42.72019682231471,1.9002976190476188,6.437499999999995,118,1.5321428571428573,ecovisor_proxy,20.0,moderate,6,15,parity_30seed,
140,126,44.257737997523506,1.377645502645503,5.895833333333333,336,1.1339285714285714,gaia_proxy,20.0,moderate,6,15,parity_30seed,
140,119,51.151462556186054,2.1239495798319323,6.008333333333333,0,1.3523809523809522,fcfs,20.0,moderate,8,15,realworld_stress,
140,123,51.536706258258825,1.8719512195121952,6.808333333333331,181,1.2011904761904761,carbon,20.0,moderate,8,15,realworld_stress,
140,131,52.72402791607858,0.975826972010178,3.9166666666666665,31,0.4035714285714286,srtf,20.0,moderate,8,15,realworld_stress,
140,122,51.42816031456401,1.366120218579235,6.0,129,0.7482142857142857,q_drl,20.0,moderate,8,15,realworld_stress,
140,126,51.05903002228831,1.3425925925925926,6.0,137,0.7428571428571429,q_drl_guarded,20.0,moderate,8,15,realworld_stress,0.9
140,128,52.45147752989765,1.25390625,6.0,556,0.8327380952380952,las_proxy,20.0,moderate,8,15,parity_30seed,
140,129,50.1967173780685,1.6104651162790693,6.0,134,0.9476190476190476,ecovisor_proxy,20.0,moderate,8,15,parity_30seed,
140,130,51.32447512788632,1.237179487179487,4.583333333333333,338,0.6303571428571428,gaia_proxy,20.0,moderate,8,15,parity_30seed,
220,111,58.2639072911512,3.2702702702702697,8.5,0,4.529545454545454,fcfs,20.0,high,6,15,realworld_stress,
220,119,54.80015296044316,3.4236694677871147,9.841666666666665,262,4.5204545454545455,carbon,20.0,high,6,15,realworld_stress,
220,191,57.44592149022965,1.1679755671902268,5.916666666666666,69,1.544318181818182,srtf,20.0,high,6,15,realworld_stress,
220,190,56.37345561776889,1.3855263157894737,6.062499999999993,129,1.7549242424242424,q_drl,20.0,high,6,15,realworld_stress,
220,187,54.99499258206831,1.6519607843137254,6.783333333333331,193,2.091287878787879,q_drl_guarded,20.0,high,6,15,realworld_stress,0.9
220,173,57.40857416192047,1.4667630057803465,5.583333333333335,565,2.66780303030303,las_proxy,20.0,high,6,15,parity_30seed,
220,155,52.99350666197277,2.382258064516128,7.0,262,2.774621212121212,ecovisor_proxy,20.0,high,6,15,parity_30seed,
220,180,56.19793692679418,1.9550925925925926,7.666666666666666,495,2.4287878787878783,gaia_proxy,20.0,high,6,15,parity_30seed,
220,150,69.98880938033983,3.2827777777777776,8.424999999999997,0,3.2734848484848484,fcfs,20.0,high,8,15,realworld_stress,
220,161,68.78319330170154,2.8452380952380953,7.083333333333333,196,3.1950757575757573,carbon,20.0,high,8,15,realworld_stress,
220,199,70.7908323780257,1.1097152428810717,5.608333333333332,53,1.0662878787878787,srtf,20.0,high,8,15,realworld_stress,
220,199,71.54865574802328,1.2223618090452262,5.849999999999999,48,1.1272727272727272,q_drl,20.0,high,8,15,realworld_stress,
220,197,69.73235258728539,1.3417935702199661,6.0,163,1.3208333333333333,q_drl_guarded,20.0,high,8,15,realworld_stress,0.9
220,180,69.86268771425587,1.1328703703703704,4.50833333333333,676,1.8234848484848483,las_proxy,20.0,high,8,15,parity_30seed,
220,166,65.9239196661143,2.148092369477911,7.479166666666666,253,2.0890151515151514,ecovisor_proxy,20.0,high,8,15,parity_30seed,
220,191,69.1577480251558,1.7648342059336826,7.541666666666666,488,1.7321969696969697,gaia_proxy,20.0,high,8,15,parity_30seed,
140,118,53.354344264267745,2.9470338983050843,6.512499999999999,0,2.0482142857142858,fcfs,15.0,moderate,6,16,realworld_stress,
140,123,50.482070369736036,3.014227642276422,8.508333333333326,134,2.311309523809524,carbon,15.0,moderate,6,16,realworld_stress,
140,134,53.569817096433354,0.9614427860696516,4.391666666666666,38,0.3619047619047619,srtf,15.0,moderate,6,16,realworld_stress,
140,129,52.74244360306766,1.220284237726098,5.433333333333333,132,0.6660714285714285,q_drl,15.0,moderate,6,16,realworld_stress,
140,126,52.324278266928374,1.2797619047619047,5.520833333333333,141,0.706547619047619,q_drl_guarded,15.0,moderate,6,16,realworld_stress,0.9
140,131,51.92473530843291,0.9376590330788802,4.75,371,0.5958333333333332,las_proxy,15.0,moderate,6,16,parity_30seed,
140,119,50.37967581374292,1.7507002801120446,6.0,113,1.0892857142857142,ecovisor_proxy,15.0,moderate,6,16,parity_30seed,
140,131,52.34312296378537,1.4936386768447836,5.375,398,0.9327380952380951,gaia_proxy,15.0,moderate,6,16,parity_30seed,
140,137,60.12639149863394,1.751824817518248,5.666666666666662,0,0.825,fcfs,15.0,moderate,8,16,realworld_stress,
140,137,57.94114823446746,1.6027980535279804,5.733333333333329,79,0.6791666666666666,carbon,15.0,moderate,8,16,realworld_stress,
140,135,59.32128374394934,0.8858024691358023,4.124999999999998,23,0.14285714285714285,srtf,15.0,moderate,8,16,realworld_stress,
140,137,59.23455959812979,1.2871046228710463,5.466666666666659,57,0.3702380952380952,q_drl,15.0,moderate,8,16,realworld_stress,
140,137,58.99600928335082,1.2810218978102188,5.466666666666659,97,0.36428571428571427,q_drl_guarded,15.0,moderate,8,16,realworld_stress,0.9
140,137,59.16527001767705,1.1271289537712894,6.0,108,0.21369047619047618,las_proxy,15.0,moderate,8,16,parity_30seed,
140,137,58.93731024707745,1.1891727493917275,5.349999999999999,39,0.2744047619047619,ecovisor_proxy,15.0,moderate,8,16,parity_30seed,
140,137,59.16322810327867,1.2566909975669098,5.466666666666659,171,0.34047619047619043,gaia_proxy,15.0,moderate,8,16,parity_30seed,
220,135,59.18927389992955,3.9216049382716047,10.358333333333333,0,4.075757575757575,fcfs,15.0,high,6,16,realworld_stress,
220,144,56.22335214639536,3.6788194444444446,9.154166666666665,122,3.9378787878787875,carbon,15.0,high,6,16,realworld_stress,
220,203,58.91223430925482,0.9088669950738915,4.5749999999999975,63,0.925,srtf,15.0,high,6,16,realworld_stress,
220,203,59.07912167482423,1.0077996715927748,4.974999999999994,65,1.0083333333333333,q_drl,15.0,high,6,16,realworld_stress,
220,201,57.79735781097137,1.1028192371475956,4.75,123,1.165151515151515,q_drl_guarded,15.0,high,6,16,realworld_stress,0.9
220,191,58.8670571652885,1.2609075043630018,4.458333333333333,488,1.7731060606060605,las_proxy,15.0,high,6,16,parity_30seed,
220,160,54.177022853227776,2.4869791666666665,6.666666666666666,160,2.509469696969697,ecovisor_proxy,15.0,high,6,16,parity_30seed,
220,189,58.87971307965705,1.5846560846560847,5.88333333333333,452,1.7556818181818181,gaia_proxy,15.0,high,6,16,parity_30seed,
220,168,69.47532586583756,3.6607142857142856,8.275,0,2.940151515151515,fcfs,15.0,high,8,16,realworld_stress,
220,183,67.47167255913833,3.272313296903462,8.308333333333334,120,2.965530303030303,carbon,15.0,high,8,16,realworld_stress,
220,207,71.73443704989387,0.8896940418679548,4.291666666666662,52,0.5602272727272727,srtf,15.0,high,8,16,realworld_stress,
220,202,70.38160157960382,1.0136138613861385,5.029166666666654,177,0.7503787878787878,q_drl,15.0,high,8,16,realworld_stress,
220,204,69.55929023847783,1.0637254901960784,4.724999999999999,243,0.8522727272727273,q_drl_guarded,15.0,high,8,16,realworld_stress,0.9
220,200,69.56153973325877,0.9533333333333331,4.61249999999999,597,0.9598484848484848,las_proxy,15.0,high,8,16,parity_30seed,
220,177,66.72975464468885,2.2514124293785307,5.933333333333332,187,1.8382575757575756,ecovisor_proxy,15.0,high,8,16,parity_30seed,
220,202,70.1348847165568,1.3036303630363038,5.649999999999996,548,1.0662878787878787,gaia_proxy,15.0,high,8,16,parity_30seed,
140,118,53.31636546928545,2.9470338983050843,6.512499999999999,0,2.0482142857142858,fcfs,20.0,moderate,6,16,realworld_stress,
140,123,50.35604244448881,3.013550135501354,9.033333333333328,166,2.3107142857142855,carbon,20.0,moderate,6,16,realworld_stress,
140,134,53.56086477839662,0.9614427860696516,4.391666666666666,38,0.3619047619047619,srtf,20.0,moderate,6,16,realworld_stress,
140,127,52.536032762142376,1.2460629921259843,5.641666666666665,128,0.6416666666666666,q_drl,20.0,moderate,6,16,realworld_stress,
140,129,52.28778408622274,1.2667958656330747,5.483333333333332,142,0.7089285714285715,q_drl_guarded,20.0,moderate,6,16,realworld_stress,0.9
140,131,51.915033420160746,0.9376590330788802,4.75,371,0.5958333333333332,las_proxy,20.0,moderate,6,16,parity_30seed,
140,118,50.21028708735723,1.6843220338983051,5.433333333333327,132,1.0851190476190475,ecovisor_proxy,20.0,moderate,6,16,parity_30seed,
140,132,52.08942778731177,1.5839646464646464,5.44583333333333,397,0.938095238095238,gaia_proxy,20.0,moderate,6,16,parity_30seed,
140,137,60.122824092520844,1.751824817518248,5.666666666666662,0,0.825,fcfs,20.0,moderate,8,16,realworld_stress,
140,137,57.89559247292194,1.584549878345499,5.799999999999997,97,0.6613095238095238,carbon,20.0,moderate,8,16,realworld_stress,
140,135,59.30834350523564,0.8858024691358023,4.124999999999998,23,0.14285714285714285,srtf,20.0,moderate,8,16,realworld_stress,
140,137,59.3546156771505,1.274330900243309,5.466666666666659,70,0.3577380952380952,q_drl,20.0,moderate,8,16,realworld_stress,
140,137,58.93188539144652,1.2816301703163018,5.466666666666659,100,0.36488095238095236,q_drl_guarded,20.0,moderate,8,16,realworld_stress,0.9
140,137,59.14562871109458,1.1271289537712894,6.0,108,0.21369047619047618,las_proxy,20.0,moderate,8,16,parity_30seed,
140,137,58.843191986756274,1.194647201946472,5.3666666666666645,45,0.27976190476190477,ecovisor_proxy,20.0,moderate,8,16,parity_30seed,
140,137,58.94208512723107,1.258515815085158,5.466666666666659,169,0.34226190476190477,gaia_proxy,20.0,moderate,8,16,parity_30seed,
220,135,59.23962412995026,3.9216049382716047,10.358333333333333,0,4.075757575757575,fcfs,20.0,high,6,16,realworld_stress,
220,144,56.15959608359969,3.65162037037037,9.0,135,3.9378787878787875,carbon,20.0,high,6,16,realworld_stress,
220,203,58.95413268646412,0.9088669950738915,4.5749999999999975,63,0.925,srtf,20.0,high,6,16,realworld_stress,
220,202,59.40199447096402,1.0548679867986799,4.9083333333333306,79,1.0761363636363637,q_drl,20.0,high,6,16,realworld_stress,
220,202,57.829085166731424,1.1427392739273927,5.224999999999994,113,1.1587121212121212,q_drl_guarded,20.0,high,6,16,realworld_stress,0.9
220,191,58.92062319629155,1.2609075043630018,4.458333333333333,488,1.7731060606060605,las_proxy,20.0,high,6,16,parity_30seed,
220,160,53.98825070524672,2.4869791666666665,6.50833333333333,175,2.509469696969697,ecovisor_proxy,20.0,high,6,16,parity_30seed,
220,189,58.977278491260904,1.5833333333333333,6.299999999999997,436,1.7405303030303028,gaia_proxy,20.0,high,6,16,parity_30seed,
220,168,69.51101754151247,3.6607142857142856,8.275,0,2.940151515151515,fcfs,20.0,high,8,16,realworld_stress,
220,184,67.52969525597666,3.2622282608695645,8.475,124,2.9219696969696964,carbon,20.0,high,8,16,realworld_stress,
220,207,71.79841148708206,0.8896940418679548,4.291666666666662,52,0.5602272727272727,srtf,20.0,high,8,16,realworld_stress,
220,202,70.38537837320696,1.0136138613861385,5.029166666666654,177,0.7503787878787878,q_drl,20.0,high,8,16,realworld_stress,
220,204,69.71363751924004,1.1160130718954249,4.724999999999999,215,0.8507575757575757,q_drl_guarded,20.0,high,8,16,realworld_stress,0.9
220,200,69.62422809091409,0.9533333333333331,4.61249999999999,597,0.9598484848484848,las_proxy,20.0,high,8,16,parity_30seed,
220,178,66.55811063523281,2.2411048689138577,5.929166666666666,221,1.824621212121212,ecovisor_proxy,20.0,high,8,16,parity_30seed,
220,203,70.08493788871483,1.3189655172413792,5.783333333333322,533,1.0428030303030302,gaia_proxy,20.0,high,8,16,parity_30seed,
140,85,43.56191093148691,2.8490196078431373,6.8999999999999995,0,3.1023809523809525,fcfs,15.0,moderate,6,17,realworld_stress,
140,97,44.63904006066294,2.879725085910653,7.9499999999999975,107,3.0916666666666663,carbon,15.0,moderate,6,17,realworld_stress,
140,124,45.249399907203426,1.1276881720430105,5.474999999999999,34,1.0119047619047619,srtf,15.0,moderate,6,17,realworld_stress,
140,123,44.52601707903429,1.2147696476964769,5.4583333333333295,43,1.1476190476190475,q_drl,15.0,moderate,6,17,realworld_stress,
140,123,44.06841848640825,1.2920054200542004,5.25,99,1.2160714285714285,q_drl_guarded,15.0,moderate,6,17,realworld_stress,0.9
140,111,44.60980972572084,1.1801801801801801,5.666666666666666,427,1.870238095238095,las_proxy,15.0,moderate,6,17,parity_30seed,
140,110,42.9456701883478,2.2431818181818177,6.3666666666666645,107,1.9422619047619045,ecovisor_proxy,15.0,moderate,6,17,parity_30seed,
140,116,43.05471841117235,1.694683908045977,6.4375,312,1.7827380952380951,gaia_proxy,15.0,moderate,6,17,parity_30seed,
140,101,51.90754059227768,2.543729372937294,6.0,0,2.2125,fcfs,15.0,moderate,8,17,realworld_stress,
140,112,52.3955169529193,2.3675595238095233,7.158333333333331,123,2.0285714285714285,carbon,15.0,moderate,8,17,realworld_stress,
140,128,53.10601618860287,1.087890625,5.091666666666657,37,0.6273809523809524,srtf,15.0,moderate,8,17,realworld_stress,
140,122,52.94522333123379,1.1953551912568305,5.4624999999999915,98,0.8172619047619047,q_drl,15.0,moderate,8,17,realworld_stress,
140,123,52.81658260103259,1.16869918699187,5.491666666666666,103,0.7982142857142858,q_drl_guarded,15.0,moderate,8,17,realworld_stress,0.9
140,120,52.72034522802818,1.1041666666666667,4.445833333333331,475,1.0845238095238094,las_proxy,15.0,moderate,8,17,parity_30seed,
140,120,50.876902142916116,1.873611111111111,6.0,101,1.2666666666666666,ecovisor_proxy,15.0,moderate,8,17,parity_30seed,
140,122,51.26419287289231,1.4815573770491803,5.579166666666666,329,1.1214285714285714,gaia_proxy,15.0,moderate,8,17,parity_30seed,
220,106,52.434137189219626,2.956761006289308,7.8125,0,4.048863636363636,fcfs,15.0,high,6,17,realworld_stress,
220,115,52.523415459407765,2.760144927536232,7.7749999999999995,134,3.8685606060606057,carbon,15.0,high,6,17,realworld_stress,
220,192,54.133162886436544,0.9969618055555554,4.704166666666666,52,1.2848484848484847,srtf,15.0,high,6,17,realworld_stress,
220,190,53.81823369460369,1.1039473684210526,5.166666666666666,97,1.437121212121212,q_drl,15.0,high,6,17,realworld_stress,
220,189,53.299404812169314,1.1904761904761905,5.166666666666666,142,1.5412878787878788,q_drl_guarded,15.0,high,6,17,realworld_stress,0.9
220,170,54.43210083572779,1.3259803921568627,6.599999999999994,503,2.378030303030303,las_proxy,15.0,high,6,17,parity_30seed,
220,148,50.55637226470703,2.4690315315315314,7.75,207,2.8412878787878784,ecovisor_proxy,15.0,high,6,17,parity_30seed,
220,179,53.277393017653885,1.5172253258845436,6.25,423,1.9928030303030302,gaia_proxy,15.0,high,6,17,parity_30seed,
220,129,62.86706956692513,2.8326873385012923,7.549999999999999,0,3.292424242424242,fcfs,15.0,high,8,17,realworld_stress,
220,151,64.04019367895715,2.6059602649006623,6.208333333333333,153,3.1321969696969694,carbon,15.0,high,8,17,realworld_stress,
220,198,66.60516956846824,0.9945286195286194,5.095833333333331,57,0.9041666666666667,srtf,15.0,high,8,17,realworld_stress,
220,195,64.98535809443756,1.041025641025641,4.524999999999999,105,1.0859848484848484,q_drl,15.0,high,8,17,realworld_stress,
220,195,63.58613515966997,1.2290598290598291,5.26666666666666,125,1.252651515151515,q_drl_guarded,15.0,high,8,17,realworld_stress,0.9
220,183,65.07630377037137,1.0578324225865208,5.166666666666666,598,1.5795454545454546,las_proxy,15.0,high,8,17,parity_30seed,
220,172,61.77673445109717,2.253875968992248,6.558333333333327,164,2.0356060606060606,ecovisor_proxy,15.0,high,8,17,parity_30seed,
220,189,63.87582234418915,1.3580246913580247,5.3666666666666645,486,1.4231060606060606,gaia_proxy,15.0,high,8,17,parity_30seed,
140,85,43.547521511021266,2.8490196078431373,6.8999999999999995,0,3.1023809523809525,fcfs,20.0,moderate,6,17,realworld_stress,
140,95,44.410781823332954,2.7807017543859645,7.299999999999999,116,3.101785714285714,carbon,20.0,moderate,6,17,realworld_stress,
140,124,45.24107322501073,1.1276881720430105,5.474999999999999,34,1.0119047619047619,srtf,20.0,moderate,6,17,realworld_stress,
140,123,44.49001858020462,1.2147696476964769,5.4583333333333295,43,1.1476190476190475,q_drl,20.0,moderate,6,17,realworld_stress,
140,123,44.08402613856799,1.2920054200542004,5.324999999999999,100,1.2154761904761904,q_drl_guarded,20.0,moderate,6,17,realworld_stress,0.9
140,111,44.59213319218833,1.1801801801801801,5.666666666666666,427,1.870238095238095,las_proxy,20.0,moderate,6,17,parity_30seed,
140,110,42.7986641516191,2.2522727272727274,6.412499999999998,129,1.9494047619047616,ecovisor_proxy,20.0,moderate,6,17,parity_30seed,
140,114,42.9687078378696,1.5635964912280702,6.0,319,1.7654761904761904,gaia_proxy,20.0,moderate,6,17,parity_30seed,
140,101,51.91198164007576,2.543729372937294,6.0,0,2.2125,fcfs,20.0,moderate,8,17,realworld_stress,
140,112,52.18450187960136,2.3630952380952377,7.204166666666666,139,2.025,carbon,20.0,moderate,8,17,realworld_stress,
140,128,53.12938240171484,1.087890625,5.091666666666657,37,0.6273809523809524,srtf,20.0,moderate,8,17,realworld_stress,
140,122,52.95358198253582,1.1953551912568305,5.4624999999999915,98,0.8172619047619047,q_drl,20.0,moderate,8,17,realworld_stress,
140,123,52.82163277229393,1.16869918699187,5.491666666666666,103,0.7982142857142858,q_drl_guarded,20.0,moderate,8,17,realworld_stress,0.9
140,120,52.71831742077026,1.1041666666666667,4.445833333333331,475,1.0845238095238094,las_proxy,20.0,moderate,8,17,parity_30seed,
140,120,50.715201248743654,1.873611111111111,6.008333333333333,128,1.2666666666666666,ecovisor_proxy,20.0,moderate,8,17,parity_30seed,
140,122,51.1840706560333,1.494535519125683,5.487499999999997,335,1.1327380952380952,gaia_proxy,20.0,moderate,8,17,parity_30seed,
220,106,52.80724621643377,2.956761006289308,7.8125,0,4.048863636363636,fcfs,20.0,high,6,17,realworld_stress,
220,115,52.66745873962301,2.708695652173913,7.658333333333332,156,3.8420454545454548,carbon,20.0,high,6,17,realworld_stress,
220,192,54.50186015843868,0.9969618055555554,4.704166666666666,52,1.2848484848484847,srtf,20.0,high,6,17,realworld_stress,
220,190,54.23704645931868,1.1013157894736842,5.166666666666666,104,1.4348484848484846,q_drl,20.0,high,6,17,realworld_stress,
220,189,53.41539071737852,1.2178130511463845,5.25,150,1.5647727272727272,q_drl_guarded,20.0,high,6,17,realworld_stress,0.9
220,170,54.79040654236691,1.3259803921568627,6.599999999999994,503,2.378030303030303,las_proxy,20.0,high,6,17,parity_30seed,
220,145,50.65595312267506,2.3201149425287353,7.6499999999999915,227,2.837121212121212,ecovisor_proxy,20.0,high,6,17,parity_30seed,
220,176,53.69101133665,1.4365530303030303,5.875,428,2.0189393939393936,gaia_proxy,20.0,high,6,17,parity_30seed,
220,129,63.30354340478375,2.8326873385012923,7.549999999999999,0,3.292424242424242,fcfs,20.0,high,8,17,realworld_stress,
220,151,64.30193119177649,2.5800220750551874,6.166666666666666,185,3.1143939393939393,carbon,20.0,high,8,17,realworld_stress,
220,198,67.08617446505072,0.9945286195286194,5.095833333333331,57,0.9041666666666667,srtf,20.0,high,8,17,realworld_stress,
220,195,65.32227832248645,1.0555555555555554,4.341666666666656,115,1.0988636363636364,q_drl,20.0,high,8,17,realworld_stress,
220,195,64.03520174006454,1.1529914529914531,5.216666666666663,105,1.1852272727272728,q_drl_guarded,20.0,high,8,17,realworld_stress,0.9
220,183,65.53682782397314,1.0578324225865208,5.166666666666666,598,1.5795454545454546,las_proxy,20.0,high,8,17,parity_30seed,
220,171,62.084853594769015,2.2236842105263155,6.166666666666666,197,2.033712121212121,ecovisor_proxy,20.0,high,8,17,parity_30seed,
220,187,64.24236938912242,1.4741532976827092,6.174999999999997,478,1.5598484848484846,gaia_proxy,20.0,high,8,17,parity_30seed,
140,104,47.218772955379386,3.894230769230769,8.829166666666662,0,3.3142857142857145,fcfs,15.0,moderate,6,18,realworld_stress,
140,119,45.949589394413515,4.112745098039216,9.933333333333332,112,3.9755952380952375,carbon,15.0,moderate,6,18,realworld_stress,
140,132,47.70354031568059,1.236111111111111,6.820833333333301,41,0.8452380952380952,srtf,15.0,moderate,6,18,realworld_stress,
140,127,48.41677532428948,1.3005249343832022,5.924999999999997,134,1.042857142857143,q_drl,15.0,moderate,6,18,realworld_stress,
140,126,47.62511331414982,1.6772486772486777,6.833333333333333,216,1.2982142857142858,q_drl_guarded,15.0,moderate,6,18,realworld_stress,0.9
140,126,48.03658002821497,1.3769841269841268,9.583333333333332,674,1.5279761904761904,las_proxy,15.0,moderate,6,18,parity_30seed,
140,112,45.24414596281537,3.064732142857143,8.083333333333332,137,2.4422619047619043,ecovisor_proxy,15.0,moderate,6,18,parity_30seed,
140,122,46.681006490394395,1.3565573770491803,4.3249999999999975,480,1.4988095238095236,gaia_proxy,15.0,moderate,6,18,parity_30seed,
140,137,58.23382761097889,2.7536496350364956,6.8666666666666645,0,1.7642857142857142,fcfs,15.0,moderate,8,18,realworld_stress,
140,136,55.59932382392387,3.350490196078431,8.6875,127,2.4095238095238094,carbon,15.0,moderate,8,18,realworld_stress,
140,135,58.07108549238256,1.2351851851851852,6.974999999999998,34,0.4172619047619047,srtf,15.0,moderate,8,18,realworld_stress,
140,137,57.31426792140903,1.829683698296837,8.016666666666657,155,0.8517857142857143,q_drl,15.0,moderate,8,18,realworld_stress,
140,137,56.91521633743252,1.9336982968369827,7.916666666666657,245,0.9511904761904761,q_drl_guarded,15.0,moderate,8,18,realworld_stress,0.9
140,137,58.65803397593388,1.8576642335766422,10.616666666666664,620,0.8678571428571429,las_proxy,15.0,moderate,8,18,parity_30seed,
140,136,56.21387122335845,2.1121323529411766,6.520833333333333,105,1.2184523809523808,ecovisor_proxy,15.0,moderate,8,18,parity_30seed,
140,136,57.05052076635344,1.745098039215686,8.583333333333332,464,0.8416666666666667,gaia_proxy,15.0,moderate,8,18,parity_30seed,
220,118,49.983875494191714,5.05367231638418,11.929166666666665,0,5.6484848484848476,fcfs,15.0,high,6,18,realworld_stress,
220,106,50.323602913508054,4.364779874213836,11.75,119,5.99280303030303,carbon,15.0,high,6,18,realworld_stress,
220,199,53.26238757337803,1.126465661641541,6.45833333333333,55,1.4897727272727272,srtf,15.0,high,6,18,realworld_stress,
220,198,53.225422661456236,1.2643097643097643,7.633333333333326,70,1.628409090909091,q_drl,15.0,high,6,18,realworld_stress,
220,197,52.032447890374016,1.7085448392554987,7.533333333333331,214,2.046212121212121,q_drl_guarded,15.0,high,6,18,realworld_stress,0.9
220,179,54.2749686873058,1.3752327746741153,5.63333333333333,668,2.874242424242424,las_proxy,15.0,high,6,18,parity_30seed,
220,157,48.37526639848374,4.138004246284502,8.66666666666666,172,4.011742424242424,ecovisor_proxy,15.0,high,6,18,parity_30seed,
220,186,52.90339761430956,1.5232974910394264,7.458333333333333,444,2.2625,gaia_proxy,15.0,high,6,18,parity_30seed,
220,148,64.78016438913109,4.597972972972973,10.220833333333333,0,4.265909090909091,fcfs,15.0,high,8,18,realworld_stress,
220,136,64.21720188661624,4.509191176470588,10.895833333333332,148,4.878030303030302,carbon,15.0,high,8,18,realworld_stress,
220,205,66.5368052394112,1.0979674796747967,5.699999999999996,62,0.9840909090909091,srtf,15.0,high,8,18,realworld_stress,
